rank,level,word,phonetic,meaning,full_meaning,example,source
592,,pro-lifer,,反堕胎的人反堕胎的人                                 pro-lifer,反堕胎的人反堕胎的人                                 pro-lifer,,
593,,adrenal,/əˈdriːnl/,"n.肾上腺adj.肾上腺的肾上腺 ，肾上腺的 词性：形容词 , 名词                        adjectiveuk/əˈdriː.nəl/ us/əˈdriː.nəl/ specialized  used to refer to two glands situated above the kidneys (the adrenal glands)肾上的；肾旁的；肾上腺的","n.肾上腺adj.肾上腺的肾上腺 ，肾上腺的 词性：形容词 , 名词                        adjectiveuk/əˈdriː.nəl/ us/əˈdriː.nəl/ specialized  used to refer to two glands situated above the kidneys (the adrenal glands)肾上的；肾旁的；肾上腺的",,
594,,ably,/ˈeɪbli/,adv.巧妙地；精明能干地能干地 ，巧妙地                        adverbuk/ˈeɪ.bli/ us/ˈeɪ.bli/   skilfully熟练地；有技巧地,adv.巧妙地；精明能干地能干地 ，巧妙地                        adverbuk/ˈeɪ.bli/ us/ˈeɪ.bli/   skilfully熟练地；有技巧地,,
595,,beck,/bek/,"n.招手；点头；（英）小河点头 ，招手                  1. 小溪, 词源同 beach.      noun [ C ]uk us UK  Northern English a small river小溪，小河Synonymstream Idiom(s)at sb's beck and call         beck","n.招手；点头；（英）小河点头 ，招手                  1. 小溪, 词源同 beach.      noun [ C ]uk us UK  Northern English a small river小溪，小河Synonymstream Idiom(s)at sb's beck and call         beck",,
596,,beguiling,/bɪˈɡaɪlɪŋ/,adj.欺骗的；消遣的；令人陶醉的v.欺骗,"adj.欺骗的；消遣的；令人陶醉的v.欺骗；使愉快地度过；迷住（beguile的ing形式）原型:beguiling 是 beguile 的现在分词欺骗的 ，迷人的 ，动词beguile的现在分词形式.                        adjectiveuk/bɪˈɡaɪ.lɪŋ/ us/bɪˈɡaɪ.lɪŋ/   interesting or attractive, but perhaps not to be trusted有趣的，迷人的",,
597,,non-believer,/ˌnɒn.bɪˈliː.vər/,n.没有信仰的人                       noun [ C ]uk us/ˌnɑːn.bɪˈliː.vɚ/   a person who has no religious beliefs无信仰者          non-believer,n.没有信仰的人                       noun [ C ]uk us/ˌnɑːn.bɪˈliː.vɚ/   a person who has no religious beliefs无信仰者          non-believer,,
598,,inclusiveness,/ɪnˈkluːsɪvnəs/,n.包容；包容性包含 ... 在内的 ，包罗广泛的 ，包括端点的                                 inclusiveness,n.包容；包容性包含 ... 在内的 ，包罗广泛的 ，包括端点的                                 inclusiveness,,
599,GRE,frisky,/ˈfrɪski/,"adj.活泼的；欢闹的级别:friskier, friskiest活泼的 ，有性要求的 ，快活的","adj.活泼的；欢闹的级别:friskier, friskiest活泼的 ，有性要求的 ，快活的",,
600,,fjord,/fjɔːrd/,n.[地理] 峡湾（等于fiord）名词,n.[地理] 峡湾（等于fiord）名词,,
601,GRE,granule,/ˈɡrænjuːl/,n.颗粒微粒 ，小粒,n.颗粒微粒 ，小粒,,
602,,inquisitor,/ɪnˈkwɪzɪtər/,"n.检察官；询问者；审问者检察官 ，询问者 ，审问者                  词源同 inquisition, 盘问, 责难.      noun [ C ]uk/ɪnˈkwɪz.ɪ.tər/ us/ɪnˈkwɪz.ɪ.t̬ɚ/ formal disapproving  someone who asks a lot of questions调查人","n.检察官；询问者；审问者检察官 ，询问者 ，审问者                  词源同 inquisition, 盘问, 责难.      noun [ C ]uk/ɪnˈkwɪz.ɪ.tər/ us/ɪnˈkwɪz.ɪ.t̬ɚ/ formal disapproving  someone who asks a lot of questions调查人；询问者；盘问者",,
603,,veg,/vedʒ/,n.蔬菜vi.虚度休闲                        noun [,n.蔬菜vi.虚度休闲                        noun [,,
604,,linearly,/ˈlɪniərli/,adv.成直线地；在线上地成直线地 ，线性地                                 linearly,adv.成直线地；在线上地成直线地 ，线性地                                 linearly,,
605,,swanky,/ˈswæŋki/,"n.活跃的帅小伙子adj.炫耀的；时髦的；爱出风头的级别:swankier, swankiest时髦的 ，爱出风头的 ，炫耀的 ，漂亮                  swank, 炫耀, 卖弄, -y, 形容词后缀.      adjectiveuk/ˈswæŋ.ki/ us/ˈswæŋ.ki/   informal","n.活跃的帅小伙子adj.炫耀的；时髦的；爱出风头的级别:swankier, swankiest时髦的 ，爱出风头的 ，炫耀的 ，漂亮                  swank, 炫耀, 卖弄, -y, 形容词后缀.      adjectiveuk/ˈswæŋ.ki/ us/ˈswæŋ.ki/   informal",,
606,,switchback,/ˈswɪtʃbæk/,n.在,n.在,,
607,,sportscaster,/ˈspɔːrtskæstər/,n.担任比赛实况转播或说明的广播员担任比赛实况转播或说明的广播员                        noun [,n.担任比赛实况转播或说明的广播员担任比赛实况转播或说明的广播员                        noun [,,
608,,treasonous,/ˈtriznəs/,adj.叛逆的；谋反的；犯叛国罪的叛逆的 ，谋反的 ，犯叛国罪的 ，=treasonable.,adj.叛逆的；谋反的；犯叛国罪的叛逆的 ，谋反的 ，犯叛国罪的 ，=treasonable.,,
609,,transformed,/trænsˈfɔrm/,transform的变形原型:transformed 是 transform 的过去式和过去分词转换 ，改变 ，改变；变形；变态,transform的变形原型:transformed 是 transform 的过去式和过去分词转换 ，改变 ，改变；变形；变态,,
610,,non-lethal,,adj.非致死的，不致死的n.非杀；非致死浓度不致死的                                 non-lethal,adj.非致死的，不致死的n.非杀；非致死浓度不致死的                                 non-lethal,,
611,,godforsaken,/ˈɡɑːdfərseɪkən/,"adj.倒霉的；堕落的；凄凉的凄凉的 ，荒芜的 ，偏远的                  来自 god 和 forsaken 的合成词, 即上帝遗忘之地.      adjective [ before noun ]uk/ˈɡɒd.fə.seɪ.kən/ us/ˈɡɑːd.fɚ.seɪ.kən/ disapproving","adj.倒霉的；堕落的；凄凉的凄凉的 ，荒芜的 ，偏远的                  来自 god 和 forsaken 的合成词, 即上帝遗忘之地.      adjective [ before noun ]uk/ˈɡɒd.fə.seɪ.kən/ us/ˈɡɑːd.fɚ.seɪ.kən/ disapproving",,
612,GRE,dawdle,/ˈdɔːd(ə)l/,vt.混日子；游手好闲；浪费时间vi.混日子,"vt.混日子；游手好闲；浪费时间vi.混日子；游手好闲；偷懒时态:dawdled, dawdling, dawdles闲逛 ，浪费时间 ，磨蹭            Don't dawdle!",,
613,,confounding,/kənˈfaʊnd/,"n.[数] 混杂；混淆v.混淆（confound的ing形式）；使困惑，弄糊涂原型:confounding 是 confound 的现在分词混淆 ，动词confound的现在分词形式. 词性：形容词 , 名词                                 confounding","n.[数] 混杂；混淆v.混淆（confound的ing形式）；使困惑，弄糊涂原型:confounding 是 confound 的现在分词混淆 ，动词confound的现在分词形式. 词性：形容词 , 名词                                 confounding",,
614,,smelt,/smelt/,"n.香鱼；胡瓜鱼vt.熔炼，冶炼；精炼vi.熔炼，精炼v.闻（smell的过去式和过去分词）时态:smelted, smelting, smelts原型:smelt 是 smell 的过去式和过去分词熔炼 ，胡瓜鱼 ，香鱼 ，动词smell的过去式和过去分词. 词性：动词 , 名词","n.香鱼；胡瓜鱼vt.熔炼，冶炼；精炼vi.熔炼，精炼v.闻（smell的过去式和过去分词）时态:smelted, smelting, smelts原型:smelt 是 smell 的过去式和过去分词熔炼 ，胡瓜鱼 ，香鱼 ，动词smell的过去式和过去分词. 词性：动词 , 名词",,
615,,saltwater,/ˈsɔːltwɔːtər/,"adj.盐水的；海产的盐水的 ，海产的 词性：形容词 , 名词                                 saltwater","adj.盐水的；海产的盐水的 ，海产的 词性：形容词 , 名词                                 saltwater",,
616,,co-payment,,分担保险的金额共同支付分摊费用共付医疗费                                 co-payment,分担保险的金额共同支付分摊费用共付医疗费                                 co-payment,,
617,,resize,/ˌriːˈsaɪz/,"vt.调整大小调整大小                  re-,再,重新","vt.调整大小调整大小                  re-, 再, 重新, size, 确定尺寸, 大小.               resize",,
618,,butch,/bʊtʃ/,"n.充当男性角色的女同性恋者；粗鲁的男人或男孩adj.男性化的男性化的 ，有男子气的                  来自 buck, 雄鹿. 插入字母 t.      adjectiveuk us   (of a woman) looking or behaving like a man, or (of a man) being very strong with big muscles, and behaving in a traditionally male way（女子）男性化的；（男子）男子气的，雄纠纠气昂昂的          butch","n.充当男性角色的女同性恋者；粗鲁的男人或男孩adj.男性化的男性化的 ，有男子气的                  来自 buck, 雄鹿. 插入字母 t.      adjectiveuk us   (of a woman) looking or behaving like a man, or (of a man) being very strong with big muscles, and behaving in a traditionally male way（女子）男性化的；（男子）男子气的，雄纠纠气昂昂的          butch",,
619,,brazenly,/ˈbreɪznli/,adv.厚脸皮地，厚颜无耻地无耻地 ，厚脸皮地                                 brazenly,adv.厚脸皮地，厚颜无耻地无耻地 ，厚脸皮地                                 brazenly,,
620,GRE,presage,/ˈpresɪdʒ/,n.预感；前兆vt.预感；预言vi.预示,"n.预感；前兆vt.预感；预言vi.预示；预言时态:presaged, presaging, presages预示 ，预感 ，预兆 ，预言 ，预知",,
621,,educationally,/ˌedʒuˈkeɪʃənəli/,adv.教育上地教育上的 ，有关教育的 ，教育的                                 educationally,adv.教育上地教育上的 ，有关教育的 ，教育的                                 educationally,,
622,,chartreuse,/ʃɑːrˈtruːz/,n.黄绿色；查特酒（法国查特修道院所酿的酒）adj.淡黄绿色的                       noun [ U ]uk/ʃɑːˈtrɜːz/ us trademark  a brand name for a type of strong French alcoholic drink that is green or yellow察吐士酒，荨麻酒（一种呈绿色或黄色的法国烈酒）          chartreuse,n.黄绿色；查特酒（法国查特修道院所酿的酒）adj.淡黄绿色的                       noun [ U ]uk/ʃɑːˈtrɜːz/ us trademark  a brand name for a type of strong French alcoholic drink that is green or yellow察吐士酒，荨麻酒（一种呈绿色或黄色的法国烈酒）          chartreuse,,
623,,anti-drug,,adj.禁毒的；反毒品的反毒品                                 anti-drug,adj.禁毒的；反毒品的反毒品                                 anti-drug,,
624,,top-of-the-line,,极品，最好的商品顶级的 ，同类商品中最好的                                 top-of-the-line,极品，最好的商品顶级的 ，同类商品中最好的                                 top-of-the-line,,
625,,tripe,/traɪp/,"n.肚子；内脏；废话废话                  来自古法语 tripe, 内脏, 特指可食用的牛肚, 百叶, 肠等, 词源不详, 可能借自阿拉伯某词.      noun [","n.肚子；内脏；废话废话                  来自古法语 tripe, 内脏, 特指可食用的牛肚, 百叶, 肠等, 词源不详, 可能借自阿拉伯某词.      noun [",,
626,,reduced-fat,,[网络]低脂；降脂                                reduced-fat,[网络]低脂；降脂                                reduced-fat,,
627,,lemur,/ˈliːmər/,"n.[脊椎] 狐猴狐猴                  来自拉丁语 lemur,亡灵,死者灵魂","n.[脊椎] 狐猴狐猴                  来自拉丁语 lemur, 亡灵, 死者灵魂, 来自瑞典植物学家林奈命名, 因这种狐猴昼伏夜出而得名. 部分学者猜测是因为在马达加斯加传说中, 狐猴是其祖先之魂, 部分影响了林奈的命名.      noun [ C ]uk/ˈliː.mər/ us/ˈliː.mɚ/   a small animal from Madagascar, similar to a monkey with thick fur and a long tail, that lives in trees and is active at night狐猴          lemur",,
628,,theism,/ˈθiːɪzəm/,n.有神论；一神论；茶中毒有神论 ，一神论,n.有神论；一神论；茶中毒有神论 ，一神论,,
629,,teat,/tiːt/,"n.奶头，奶嘴；乳头奶头 ，奶嘴 ，乳头状物                  →记1: teat→treat(v. 对待)→孕妇要善待自己的奶头 →参考: taste(v.  品尝) 词源同 tit, 奶头, 乳头. 该词多用于指小孩喝奶的奶嘴. tebibit 万亿比特      noun [ C ]uk us  teat noun [ C ] ANIMAL  a part of a female mammal's body through which milk passes to her babies（雌性哺乳动物的）乳头  teat noun [ C ] BOTTLE  UK US nipple a piece of rubber or silicone for feeding a baby from a bottle（奶瓶上的）橡皮奶头          teat","n.奶头，奶嘴；乳头奶头 ，奶嘴 ，乳头状物                  →记1: teat→treat(v. 对待)→孕妇要善待自己的奶头 →参考: taste(v.  品尝) 词源同 tit, 奶头, 乳头. 该词多用于指小孩喝奶的奶嘴. tebibit 万亿比特      noun [ C ]uk us  teat noun [ C ] ANIMAL  a part of a female mammal's body through which milk passes to her babies（雌性哺乳动物的）乳头  teat noun [ C ] BOTTLE  UK US nipple a piece of rubber or silicone for feeding a baby from a bottle（奶瓶上的）橡皮奶头          teat",,
630,,unseal,/ʌnˈsil/,"vt.开封；开启；使解除束缚时态:unsealed, unsealing, unseals开启 ，开封                                 unseal","vt.开封；开启；使解除束缚时态:unsealed, unsealing, unseals开启 ，开封                                 unseal",,
631,,undersized,/ˌʌndərˈsaɪzd/,"adj.较一般为小的小型的 ，尺寸不足的 ，体积比普通小的 ，个子小的                  不够大的(under+sized大的→不够大的)[under-①表示""""在…下""""②表示""""不足,不够""""③表示""""副手""""]      adjectiveuk/ˌʌn.dəˈsaɪzd/ us/ˈʌn.dɚ.saɪzd/ also undersize  smaller than average, or smaller than the correct size小于平均（或正确）尺寸的；矮小的 an undersized, malnourished boy身材矮小、营养不良的男孩","adj.较一般为小的小型的 ，尺寸不足的 ，体积比普通小的 ，个子小的                  不够大的(under+sized大的→不够大的)[under-①表示""""在…下""""②表示""""不足,不够""""③表示""""副手""""]      adjectiveuk/ˌʌn.dəˈsaɪzd/ us/ˈʌn.dɚ.saɪzd/ also undersize  smaller than average, or smaller than the correct size小于平均（或正确）尺寸的；矮小的 an undersized, malnourished boy身材矮小、营养不良的男孩",,
632,,unconsciousness,/ʌnˈkɑːnʃəsnəs/,n.无意识；意识不清；[医] 人事不省无意识 ，失去知觉 ，意识不清                  【类】coma:unconsciousness＝delirium:confusion昏迷状态是无知觉＝神经错乱状态是混乱,n.无意识；意识不清；[医] 人事不省无意识 ，失去知觉 ，意识不清                  【类】coma:unconsciousness＝delirium:confusion昏迷状态是无知觉＝神经错乱状态是混乱,,
633,,hither,/ˈhɪðər/,adj.这边的；近这边的adv.到这里；在这里附近的                  来自,adj.这边的；近这边的adv.到这里；在这里附近的                  来自,,
634,TOEFL,verbalize,/ˈvɜːrbəlaɪz/,vt.使…变成动词；用言语表达vi.累赘；唠叨,"vt.使…变成动词；用言语表达vi.累赘；唠叨；以言语表述时态:verbalized, verbalizing, verbalizes用语言表达 ，使变成动词 ，赘述 ，用词语描述",,
635,,whacked,/wækt/,adj.疲惫不堪的，精疲力竭的v.重击（whack的过去分词）原型:whacked 是 whack 的过去式和过去分词精疲力尽的，喝醉的,adj.疲惫不堪的，精疲力竭的v.重击（whack的过去分词）原型:whacked 是 whack 的过去式和过去分词精疲力尽的 ，喝醉的 ，动词whack的过去式和过去分词形式.                        adjectiveuk us also whacked out  informal very tired（感觉或看上去）极为疲惫的，筋疲力尽的,,
636,,kudzu,/ˈkʊdzuː/,"n.野葛                 来自日语 kuzu, 可能来自日本式汉语葛. 发音比较 Kobe.","n.野葛                 来自日语 kuzu, 可能来自日本式汉语葛. 发音比较 Kobe.",,
637,GRE,landlocked,/ˈlændlɑːkt/,adj.为陆地所包围的原型:landlocked 是 landlock 的过去式陆地包围的 ，内陆水域的,adj.为陆地所包围的原型:landlocked 是 landlock 的过去式陆地包围的 ，内陆水域的,,
638,,yew,/juː/,"n.紫杉；紫杉木紫杉 ，紫杉木                  来自古英语 iw, 来自 ei, 红色, 棕色, 词源同 elm, elk. 用来指紫杉.      noun [","n.紫杉；紫杉木紫杉 ，紫杉木                  来自古英语 iw, 来自 ei, 红色, 棕色, 词源同 elm, elk. 用来指紫杉.      noun [",,
639,,wrenching,/ˈrentʃɪŋ/,n.苗木铲根；修截苗根v.猛扭；歪曲,"n.苗木铲根；修截苗根v.猛扭；歪曲；抢取（wrench的ing形式）原型:wrenching 是 wrench 的现在分词修截苗根 ，苗木铲根 ，动词wrench的现在分词形式. ，折磨的 词性：形容词 , 名词                        adjectiveuk/ˈren.tʃɪŋ/ us/ˈren.tʃɪŋ/   extremely stressful极为痛苦的，极为难受的",,
640,GRE,fritter,/ˈfrɪtər/,n.细片；屑；带馅油炸面团vi.浪费,"n.细片；屑；带馅油炸面团vi.浪费；减少；消散vt.浪费；细切；剁碎时态:frittered, frittering, fritters浪费 ，油炸馅饼 词性：名词 , 动词                  挥霍义词源同 fraction, 碎片, 引申词义挥霍, 浪费, 扔弃. 馅饼义来自 fry, 煎, 油炸.【记】fr＝free，itter＝litter（n.垃圾vt.乱丢垃圾）：free litter－象乱扔垃圾一样浪费时间和金钱。      noun [ C ]uk/ˈfrɪt.ər/ us/ˈfrɪt̬.ɚ/   a slice of fruit, vegetable, or meat covered with batter (= a mixture of flour, egg, and milk) and then fried油炸馅饼（用水果、蔬菜或肉作馅） banana/apple fritters香蕉／苹果馅饼",,
641,,anti-choice,/ˌænti ˈtʃɔɪs/,反对给予(堕胎)选择权的反对自主堕胎的                        adjectiveuk/ˌæn.tiˈtʃɔɪs/ us/ˌæn.t̬iˈtʃɔɪs/ disapproving  opposing the idea that a pregnant woman should have the freedom to choose an abortion (= the intentional ending of pregnancy)反对自由堕胎的 the anti-choice lobby反对自由堕胎的游说团          anti-choice,反对给予(堕胎)选择权的反对自主堕胎的                        adjectiveuk/ˌæn.tiˈtʃɔɪs/ us/ˌæn.t̬iˈtʃɔɪs/ disapproving  opposing the idea that a pregnant woman should have the freedom to choose an abortion (= the intentional ending of pregnancy)反对自由堕胎的 the anti-choice lobby反对自由堕胎的游说团          anti-choice,,
642,,antidepressant,/ˌæntidɪˈpresnt/,"n.抗抑郁剂adj.抗抑郁的（等于antidepressive）抗抑郁剂 ，抗抑郁的                  前缀 anti-, 相对, 相反. depressant, 抑郁.      noun [ C ]uk/ˌæn.ti.dɪˈpres.ənt/ us/ˌæn.t̬i.dɪˈpres.ənt/   a drug used to reduce feelings of sadness and worry抗抑郁药","n.抗抑郁剂adj.抗抑郁的（等于antidepressive）抗抑郁剂 ，抗抑郁的                  前缀 anti-, 相对, 相反. depressant, 抑郁.      noun [ C ]uk/ˌæn.ti.dɪˈpres.ənt/ us/ˌæn.t̬i.dɪˈpres.ənt/   a drug used to reduce feelings of sadness and worry抗抑郁药",,
643,,Athenian,/əˈθiːniən/,"adj. 雅典的；雅典人的 n. 雅典人                 雅典的[-ian 1.表名词""""某种人""""2.表形容词""""…国家的""""]               Athenian","adj. 雅典的；雅典人的 n. 雅典人                 雅典的[-ian 1.表名词""""某种人""""2.表形容词""""…国家的""""]               Athenian",,
644,,blacklist,/ˈblæklɪst/,"n.黑名单vt.将…列入黑名单时态:blacklisted, blacklisting, blacklists黑名单 ，把…列入黑名单 词性：动词 , 名词                        noun [ C ]uk/ˈblæk.lɪst/ us/ˈblæk.lɪst/   a list of people, countries, etc. who are considered by a particular authority or group to be unacceptable and who should be avoided and not trusted黑名单","n.黑名单vt.将…列入黑名单时态:blacklisted, blacklisting, blacklists黑名单 ，把…列入黑名单 词性：动词 , 名词                        noun [ C ]uk/ˈblæk.lɪst/ us/ˈblæk.lɪst/   a list of people, countries, etc. who are considered by a particular authority or group to be unacceptable and who should be avoided and not trusted黑名单",,
645,,acidification,/əˌsɪdɪfɪˈkeɪʃən/,n.[化学] 酸化；成酸性；使……发酸酸化 ，成酸性 ，发酸                                 acidification,n.[化学] 酸化；成酸性；使……发酸酸化 ，成酸性 ，发酸                                 acidification,,
646,,multivitamin,/ˌmʌltiˈvaɪtəmɪn/,adj.多种维他命的n.多种维他命剂多种维他命剂 ，多种维他命的,adj.多种维他命的n.多种维他命剂多种维他命剂 ，多种维他命的,,
647,,baptismal,/bæpˈtɪzməl/,adj.洗礼的，浸礼的洗礼的                                 baptismal,adj.洗礼的，浸礼的洗礼的                                 baptismal,,
648,,potentiality,/pəˌtenʃiˈæləti/,n.潜力；可能性潜力 ，潜在性,n.潜力；可能性潜力 ，潜在性,,
649,,eventuality,/ɪˌventʃuˈæləti/,"n.可能性；可能发生的事；不测的事可能发生的事 ，不测的事                  不测事件(eventual+ity)[ven,vent=come,表示""""来""""]      noun [ C ]uk/ɪˌven.tʃuˈæl.ə.ti/ us/ɪˌven.tʃuˈæl.ə.t̬i/   something unpleasant or unexpected that might happen or exist in the future（指令人不快或意料之外的）可能发生的事件","n.可能性；可能发生的事；不测的事可能发生的事 ，不测的事                  不测事件(eventual+ity)[ven,vent=come,表示""""来""""]      noun [ C ]uk/ɪˌven.tʃuˈæl.ə.ti/ us/ɪˌven.tʃuˈæl.ə.t̬i/   something unpleasant or unexpected that might happen or exist in the future（指令人不快或意料之外的）可能发生的事件；可能出现的结果",,
650,,expired,/ɪkˈspaɪərd/,v.期满（expire的过去分词）adj.过期的；失效的原型:expired 是 expire 的过去式和过去分词到期的 ，动词expire的过去式和过去分词形式.                                 expired,v.期满（expire的过去分词）adj.过期的；失效的原型:expired 是 expire 的过去式和过去分词到期的 ，动词expire的过去式和过去分词形式.                                 expired,,
651,,protestation,/ˌprɑːtəˈsteɪʃn; ˌproʊtəˈsteɪʃn/,"n.抗议，异议；声明；断言抗议 ，声明 ，断言                  来自 protest, 声明, 断言.      noun [","n.抗议，异议；声明；断言抗议 ，声明 ，断言                  来自 protest, 声明, 断言.      noun [",,
652,,boilerplate,/ˈbɔɪlərpleɪt/,n.样板文件；引用样板文件 ，锅炉钢板                  来自 20 世纪初以类似锅炉板的金属板做为模具的印刷技术.      noun [ U ]uk/ˈbɔɪ.lə.pleɪt/ us/ˈbɔɪ.lɚ.pleɪt/,n.样板文件；引用样板文件 ，锅炉钢板                  来自 20 世纪初以类似锅炉板的金属板做为模具的印刷技术.      noun [ U ]uk/ˈbɔɪ.lə.pleɪt/ us/ˈbɔɪ.lɚ.pleɪt/,,
653,,cacao,/kəˈkaʊ/,"n.可可；可可豆；[植] 可可树可可豆 ，可可树                  来自南美土著语, 词源同 cocoa, chocolate.      noun [ U ]uk us   the seeds of a tropical tree, from which chocolate and cocoa are made可可豆 cacao beans可可豆          cacao","n.可可；可可豆；[植] 可可树可可豆 ，可可树                  来自南美土著语, 词源同 cocoa, chocolate.      noun [ U ]uk us   the seeds of a tropical tree, from which chocolate and cocoa are made可可豆 cacao beans可可豆          cacao",,
654,TOEFL,rhinoceros,/raɪˈnɑːsərəs/,n.[脊椎] 犀牛犀牛,n.[脊椎] 犀牛犀牛,,
655,,scrupulously,/ˈskruːpjələsli/,adv.严谨地；小心翼翼地；多顾虑地严谨地 ，小心翼翼地 ，多顾虑地,adv.严谨地；小心翼翼地；多顾虑地严谨地 ，小心翼翼地 ，多顾虑地,,
656,,existent,/ɪɡˈzɪstənt/,n.生存者；存在的事物adj.存在的；生存的存在的 ，目前的 ，现行的 ，实在者 ，生存物,n.生存者；存在的事物adj.存在的；生存的存在的 ，目前的 ，现行的 ，实在者 ，生存物,,
657,GRE,snitch,/snɪtʃ/,n.告密者；告发者vt.偷；顺手牵羊vi.告密,"n.告密者；告发者vt.偷；顺手牵羊vi.告密；进行小偷小摸时态:snitched, snitching, snitches告发者 ，告密 ，告密者 ，偷 ，偷取 词性：名词 , 动词                  →记1: snitch 音“是你妻”→是你妻告的密 来自辅音丛 sn-, 鼻子, 闻, 嗅, 发鼻音, 比较 sneer, snore, snicker, sniff, snuff. 拼写可能受 snatch 影响. 引申比喻义告密者及相关动词词义.【记】偷偷snatch别人东西的人就是snitch      verbuk us  snitch verb",,
658,,eastbound,/ˈiːstbaʊnd/,"adj.往东的；向东旅行的向东方行进的 ，东去的                  east, 东方. bound, 朝向, 见 inbound, outbound.      adjective, adverbuk/ˈiːst.baʊnd/ us/ˈiːst.baʊnd/   going or leading towards the east向东（的）；朝东（的） an eastbound train向东行驶的列车","adj.往东的；向东旅行的向东方行进的 ，东去的                  east, 东方. bound, 朝向, 见 inbound, outbound.      adjective, adverbuk/ˈiːst.baʊnd/ us/ˈiːst.baʊnd/   going or leading towards the east向东（的）；朝东（的） an eastbound train向东行驶的列车",,
659,GRE,putrid,/ˈpjuːtrɪd/,adj.腐败的；腐烂的；令人厌恶的腐败的 ，腐臭的 ，令人厌恶的,adj.腐败的；腐烂的；令人厌恶的腐败的 ，腐臭的 ，令人厌恶的,,
660,,anti-democratic,,[网络]反民主；反民主的；反民主政党                                anti-democratic,[网络]反民主；反民主的；反民主政党                                anti-democratic,,
661,,sternum,/ˈstɜːrnəm/,"n.[解剖] 胸骨；[昆] 胸板胸骨                  来自希腊语 sternon, 胸腔, 胸骨, 来自 ster, 展开, 词源同 stratum, structure.      noun [ C ]uk/ˈstɜː.nəm/ us/ˈstɝː.nəm/ plural sternums or sterna specialized  the breastbone 胸骨（同 breastbone）","n.[解剖] 胸骨；[昆] 胸板胸骨                  来自希腊语 sternon, 胸腔, 胸骨, 来自 ster, 展开, 词源同 stratum, structure.      noun [ C ]uk/ˈstɜː.nəm/ us/ˈstɝː.nəm/ plural sternums or sterna specialized  the breastbone 胸骨（同 breastbone）",,
662,,impersonator,/ɪmˈpɜːrsəneɪtər/,"n.演员；模拟艺人                 来自 impersonate, 冒充.      noun [ C ]uk/ɪmˈpɜː.sən.eɪ.tər/ us/ɪmˈpɝː.sən.eɪ.t̬ɚ/   someone who impersonates another person模仿者；假冒者 an Elvis impersonator“猫王”埃尔维斯的模仿者          impersonator","n.演员；模拟艺人                 来自 impersonate, 冒充.      noun [ C ]uk/ɪmˈpɜː.sən.eɪ.tər/ us/ɪmˈpɝː.sən.eɪ.t̬ɚ/   someone who impersonates another person模仿者；假冒者 an Elvis impersonator“猫王”埃尔维斯的模仿者          impersonator",,
663,,thatched,/θætʃt/,adj.茅草盖的；毛茸茸的vt.用茅草覆盖（thatch的过去式形式）原型:thatched 是 thatch 的过去式茅草 ，茅草屋顶                                 thatched,adj.茅草盖的；毛茸茸的vt.用茅草覆盖（thatch的过去式形式）原型:thatched 是 thatch 的过去式茅草 ，茅草屋顶                                 thatched,,
664,,thrice,/θraɪs/,"adv.三次；三倍地；非常，十分三次 ，三倍地                  来自 three, 三, -ce, 副词所有格后缀. 比较 twice.      adverbuk us old use or","adv.三次；三倍地；非常，十分三次 ，三倍地                  来自 three, 三, -ce, 副词所有格后缀. 比较 twice.      adverbuk us old use or",,
665,考研、GRE、TOEFL,inverse,/ˌɪnˈvɜːrs/,n.相反；倒转adj.相反的；倒转的vt.使倒转,"n.相反；倒转adj.相反的；倒转的vt.使倒转；使颠倒相反的 ，倒数 ，倒转的 ，相反的事物 ，负数 词性：形容词 , 名词",,
666,GRE,unprovoked,/ˌʌnprəˈvoʊkt/,adj.无缘无故的；未受挑衅的形容词                  →记1: unprovoked→un+provoke(v. 激怒)+ed→非因激怒而做的 【记】un不，provoke（v.激怒；煽动），d：无缘无故的生气的      adjectiveuk/ˌʌn.prəˈvəʊkt/ us/ˌʌn.prəˈvoʊkt/,adj.无缘无故的；未受挑衅的形容词                  →记1: unprovoked→un+provoke(v. 激怒)+ed→非因激怒而做的 【记】un不，provoke（v.激怒；煽动），d：无缘无故的生气的      adjectiveuk/ˌʌn.prəˈvəʊkt/ us/ˌʌn.prəˈvoʊkt/,,
667,,humanoid,/ˈhjuːmənɔɪd/,"n.类人动物adj.像人的人形机 ，类人动物 ，具有人类特点的 词性：形容词 , 名词                  human, 人的, -oid, 类, 即类人的, 引申词义仿真机器人.      noun [ C ]uk/ˈhjuː.mə.nɔɪd/ us/ˈhjuː.mə.nɔɪd/   a machine or creature with the appearance and qualities of a human人形机器人；类人的生物          humanoid","n.类人动物adj.像人的人形机 ，类人动物 ，具有人类特点的 词性：形容词 , 名词                  human, 人的, -oid, 类, 即类人的, 引申词义仿真机器人.      noun [ C ]uk/ˈhjuː.mə.nɔɪd/ us/ˈhjuː.mə.nɔɪd/   a machine or creature with the appearance and qualities of a human人形机器人；类人的生物          humanoid",,
668,GRE、TOEFL,lethargy,/ˈleθərdʒi/,n.昏睡；死气沉沉；嗜眠（症）昏睡 ，无精打采 ，倦怠,n.昏睡；死气沉沉；嗜眠（症）昏睡 ，无精打采 ，倦怠,,
