rank,level,word,phonetic,meaning,full_meaning,example,source
608,,colitis,/kəˈlaɪtɪs/,"n.[内科] 结肠炎名词                  colon, 结肠. -itis, 炎症.      noun [ U ]uk/kəˈlaɪ.təs/ us/koʊˈlaɪ.t̬əs/   an illness of the colon (= part of the bowels) in which the contents of the bowels are passed out of the body too often结肠炎          colitis","n.[内科] 结肠炎名词                  colon, 结肠. -itis, 炎症.      noun [ U ]uk/kəˈlaɪ.təs/ us/koʊˈlaɪ.t̬əs/   an illness of the colon (= part of the bowels) in which the contents of the bowels are passed out of the body too often结肠炎          colitis",,
609,,cop-out,/ˈkɑːp aʊt/,n.逃避；自首；站不住脚的借口逃避 ，自首                                 cop-out,n.逃避；自首；站不住脚的借口逃避 ，自首                                 cop-out,,
610,,disenchantment,/ˌdɪsɪnˈtʃæntmənt/,n.醒悟，清醒；不抱幻想失望 ，不抱幻想,n.醒悟，清醒；不抱幻想失望 ，不抱幻想,,
611,,sulfuric,/sʌlˈfjʊrɪk/,adj.硫磺的；含多量硫磺的；含（六价）硫的含硫的,adj.硫磺的；含多量硫磺的；含（六价）硫的含硫的,,
612,,commissary,/ˈkɑːmɪseri/,n.代表；杂货店；军粮供应,"n.代表；杂货店；军粮供应；（美）食堂军粮供应 词性：形容词 , 名词                  com-, 强调. -miss, 派遣, 词源同 mission. 原指委任以重要任务的, 特殊职责的. 现词义带有戏谑成分.      noun [ C ]uk/ˈkɒm.ɪ.sər.i/ us/ˈkɑː.mə.ser.i/  commissary noun [ C ] SHOP  US a shop that supplies food and goods, especially to people in the army or in prison（尤指军队或监狱中的）食品杂货店          commissary",,
613,,destabilization,/ˌdiːˌsteɪbələˈzeɪʃn/,n.不稳定；扰动扰动 ，不安定                                 destabilization,n.不稳定；扰动扰动 ，不安定                                 destabilization,,
614,,baseboard,/ˈbeɪsbɔːrd/,n.脚板；护壁板脚板 ，护壁板                  【记】base低，board板－底下的板－踢脚板 【类】veneer:furniture＝baseboard:wall镶板装在家具上＝踢脚板装在墙上      noun [,n.脚板；护壁板脚板 ，护壁板                  【记】base低，board板－底下的板－踢脚板 【类】veneer:furniture＝baseboard:wall镶板装在家具上＝踢脚板装在墙上      noun [,,
615,,muon,/ˈmjʊˌɑn/,"n.[高能] μ介子μ介子                        noun [ C ]uk/ˈmjuː.ɒn/ us/ˈmju.ɑːn/ specialized  a type of elementary particle (= a very small piece of matter) with the same negative charge as an electron, but much largerμ介子Compareelectronneutronproton          muon","n.[高能] μ介子μ介子                        noun [ C ]uk/ˈmjuː.ɒn/ us/ˈmju.ɑːn/ specialized  a type of elementary particle (= a very small piece of matter) with the same negative charge as an electron, but much largerμ介子Compareelectronneutronproton          muon",,
616,,celluloid,/ˈseljulɔɪd/,n.赛璐珞；（美俚）电影（胶片）赛璐珞 ，电影 ，假象牙 ，明胶,n.赛璐珞；（美俚）电影（胶片）赛璐珞 ，电影 ，假象牙 ，明胶,,
617,,cheering,/ˈtʃɪrɪŋ/,"n.欢呼；喝彩adj.令人高兴的v.欢呼（cheer的ing形式）原型:cheering 是 cheer 的现在分词欢呼 ，喝彩 ，动词cheer的现在分词. 词性：形容词 , 名词                        adjectiveuk/ˈtʃɪə.rɪŋ/ us/ˈtʃɪr.ɪŋ/   used to describe something that encourages you and makes you feel happier令人欢欣鼓舞的，令人振奋的","n.欢呼；喝彩adj.令人高兴的v.欢呼（cheer的ing形式）原型:cheering 是 cheer 的现在分词欢呼 ，喝彩 ，动词cheer的现在分词. 词性：形容词 , 名词                        adjectiveuk/ˈtʃɪə.rɪŋ/ us/ˈtʃɪr.ɪŋ/   used to describe something that encourages you and makes you feel happier令人欢欣鼓舞的，令人振奋的",,
618,TOEFL,amalgamation,/əˌmælɡəˈmeɪʃ(ə)n/,n.融合，混合；合并，联合；[冶] 混汞法，汞齐化法融合 ，合并 ，汞齐化                        noun [,n.融合，混合；合并，联合；[冶] 混汞法，汞齐化法融合 ，合并 ，汞齐化                        noun [,,
619,,zebrafish,"/'zi:brə,fiʃ/",n.斑马鱼                                zebrafish,n.斑马鱼                                zebrafish,,
620,初中、高中、四级、六级、考研、GRE,mend,/mend/,vt.修理，修补；改善；修改vi.改善，好转n.好转，改进,"vt.修理，修补；改善；修改vi.改善，好转n.好转，改进；修补处时态:mended, mending, mends修补 ，修理 ，改进 ，痊愈 ，改过自新 ，修补处 词性：动词 , 名词",,
621,,ibis,/ˈaɪbɪs/,"n.朱鹭朱鹭                  来自希腊语 ibis, 来自埃及语 hab, 一种类似鹳的埃及神鸟. 参照电影《木乃伊》.               ibis","n.朱鹭朱鹭                  来自希腊语 ibis, 来自埃及语 hab, 一种类似鹳的埃及神鸟. 参照电影《木乃伊》.               ibis",,
622,GRE,gratuity,/ɡrəˈtuːəti/,n.赏钱，小费；赠物；[劳经] 退职金小费 ，赏钱 ，赠物,n.赏钱，小费；赠物；[劳经] 退职金小费 ，赏钱 ，赠物,,
623,,shout-out,,"突然呼喊, 大叫                       noun [","突然呼喊, 大叫                       noun [",,
624,,empowered,/emˈpaʊr/,v.允许；授与权力（empower的过去式）adj.获得授权的；允许的原型:empowered 是 empower 的过去式和过去分词授权 ，使能够,v.允许；授与权力（empower的过去式）adj.获得授权的；允许的原型:empowered 是 empower 的过去式和过去分词授权 ，使能够,,
625,,enema,/ˈenəmə/,"n.灌肠剂（复数enemas）灌肠 ，灌肠剂                  en-, 进入, 使. -ema, 来自拉丁文 hienai, 扔, 射, 词源同 jet, project.      noun [ C ]uk/ˈen.ə.mə/ us/ˈen.ə.mə/   a treatment for cleaning the bowels by filling them with a liquid through the anus灌肠剂          enema","n.灌肠剂（复数enemas）灌肠 ，灌肠剂                  en-, 进入, 使. -ema, 来自拉丁文 hienai, 扔, 射, 词源同 jet, project.      noun [ C ]uk/ˈen.ə.mə/ us/ˈen.ə.mə/   a treatment for cleaning the bowels by filling them with a liquid through the anus灌肠剂          enema",,
626,,sterility,/stəˈrɪləti/,n.[泌尿] 不育；[妇产] 不孕；无菌,n.[泌尿] 不育；[妇产] 不孕；无菌；不毛；内容贫乏贫瘠 ，不生育,,
627,GRE,flippant,/ˈflɪpənt/,adj.轻率的；嘴碎的；没礼貌的轻率的 ，没礼貌的,adj.轻率的；嘴碎的；没礼貌的轻率的 ，没礼貌的,,
628,,secretarial,/ˌsekrəˈteriəl/,"adj.秘书的；书记的；部长的秘书的                  来自 secretary, 秘书, -al, 形容词后缀.      adjectiveuk/ˌsek.rəˈteə.ri.əl/ us/ˌsek.rəˈter.i.əl/   relating to the work of a secretary秘书的，文秘的 a secretarial school文秘学院","adj.秘书的；书记的；部长的秘书的                  来自 secretary, 秘书, -al, 形容词后缀.      adjectiveuk/ˌsek.rəˈteə.ri.əl/ us/ˌsek.rəˈter.i.əl/   relating to the work of a secretary秘书的，文秘的 a secretarial school文秘学院",,
629,GRE、TOEFL,spiny,/ˈspaɪni/,adj.多刺的；麻烦的；尖刺状的多刺的 ，麻烦的 ，尖刺状的 ，困难的,adj.多刺的；麻烦的；尖刺状的多刺的 ，麻烦的 ，尖刺状的 ，困难的,,
630,,grammatically,/ɡrəˈmætɪkli/,adv.从语法上讲就语法而言 ，形容词grammatical的副词形式.                                 grammatically,adv.从语法上讲就语法而言 ，形容词grammatical的副词形式.                                 grammatically,,
631,,seventeen-year-old,,[网络]十七岁                                seventeen-year-old,[网络]十七岁                                seventeen-year-old,,
632,,unscripted,/ʌnˈskrɪptɪd/,adj.不用稿子的；不用剧本的不用草稿的                        adjectiveuk/ʌnˈskrɪp.tɪd/ us/ʌnˈskrɪp.tɪd/,adj.不用稿子的；不用剧本的不用草稿的                        adjectiveuk/ʌnˈskrɪp.tɪd/ us/ʌnˈskrɪp.tɪd/,,
633,,u-shaped,/juː ʃeɪpt/,adj. U 字形的；马蹄形的                                u-shaped,adj. U 字形的；马蹄形的                                u-shaped,,
634,,honeycomb,/ˈhʌnikoʊm/,"n.蜂巢，蜂巢状之物adj.似蜂巢的vt.使成蜂巢状；把…弄得千疮百孔vi.变成蜂巢状时态:honeycombed, honeycombing, honeycombs蜂窝 ，成蜂窝状 ，使布满小孔 ，蜂窝状物 词性：名词 , 动词","n.蜂巢，蜂巢状之物adj.似蜂巢的vt.使成蜂巢状；把…弄得千疮百孔vi.变成蜂巢状时态:honeycombed, honeycombing, honeycombs蜂窝 ，成蜂窝状 ，使布满小孔 ，蜂窝状物 词性：名词 , 动词",,
635,,tapered,/ˈteɪpərd/,adj.锥形的v.逐渐变少（taper的过去式和过去分词）原型:tapered 是 taper 的过去式和过去分词渐缩的，斜的，尖削的,adj.锥形的v.逐渐变少（taper的过去式和过去分词）原型:tapered 是 taper 的过去式和过去分词渐缩的 ，斜的 ，尖削的 ，动词taper的过去式和过去分词.                                 tapered,,
636,,sixty-eight,,六十八六十八                                 sixty-eight,六十八六十八                                 sixty-eight,,
637,,long-established,,adj.被长期制定的[网络]开办很久的；长期确立并存在的；老牌                                long-established,adj.被长期制定的[网络]开办很久的；长期确立并存在的；老牌                                long-established,,
638,,conciliation,/kənˌsɪliˈeɪʃn/,n.调解；安抚；说服安抚 ，怀柔 ，抚慰                  【类】recalcitrant:authority＝implacable:conciliation反抗的不接受权威＝难以抚慰的不接受抚慰,n.调解；安抚；说服安抚 ，怀柔 ，抚慰                  【类】recalcitrant:authority＝implacable:conciliation反抗的不接受权威＝难以抚慰的不接受抚慰,,
639,,overconfident,/ˌoʊvərˈkɑːnfɪdənt/,adj.过于自信的；自负的自负的 ，过于自信的,adj.过于自信的；自负的自负的 ，过于自信的,,
640,,on-camera,,在电影或电视摄影机的摄影范围内；出现在电视上在电影摄影机拍摄范围内的                                 on-camera,在电影或电视摄影机的摄影范围内；出现在电视上在电影摄影机拍摄范围内的                                 on-camera,,
641,,rickshaw,/ˈrɪkʃɔː/,"n.（等于ricksha）人力车；黄包车人力车 ，=ricksha.                  缩写自日式汉语 jinrikisha, 人力车, 来自 jin, 人, riki, 力, sha, 车.      noun [","n.（等于ricksha）人力车；黄包车人力车 ，=ricksha.                  缩写自日式汉语 jinrikisha, 人力车, 来自 jin, 人, riki, 力, sha, 车.      noun [",,
642,,Blu-ray,/'blu: reɪ/,"n. 蓝光光碟（游戏机品牌）                       noun [ U ]/ˈbluːreɪ/ trademark  a system for storing films and video games on a disc which is read using a blue laser, and which produces very clear pictures蓝光（一种高画质影音储存光盘媒体） a Blu-ray disc/player/recorder蓝光光盘/播放机/刻录机 The new movie will be released exclusively on Blu-ray.这部新电影仅以蓝光格式推出。          Blu-ray","n. 蓝光光碟（游戏机品牌）                       noun [ U ]/ˈbluːreɪ/ trademark  a system for storing films and video games on a disc which is read using a blue laser, and which produces very clear pictures蓝光（一种高画质影音储存光盘媒体） a Blu-ray disc/player/recorder蓝光光盘/播放机/刻录机 The new movie will be released exclusively on Blu-ray.这部新电影仅以蓝光格式推出。          Blu-ray",,
643,,burp,/bɜːrp/,"n.打嗝；饱嗝儿vt.使打嗝vi.打嗝；打饱嗝时态:burped, burping, burps打嗝 ，饱嗝儿 词性：动词 , 名词                  拟声词.      verbuk/bɜːp/ us/bɝːp/   [","n.打嗝；饱嗝儿vt.使打嗝vi.打嗝；打饱嗝时态:burped, burping, burps打嗝 ，饱嗝儿 词性：动词 , 名词                  拟声词.      verbuk/bɜːp/ us/bɝːp/   [",,
644,,burqa,/ˈbɜːrkə/,布卡（伊斯兰国家妇女穿的全身式罩袍）=burka.                        noun [ C ]uk/ˈbɜː.kə/ us/ˈbɝː.kə/   a burka 波卡，布尔卡（一些穆斯林妇女穿着的覆盖全身只留出眼睛位置的罩袍）（同 burka）          burqa,布卡（伊斯兰国家妇女穿的全身式罩袍）=burka.                        noun [ C ]uk/ˈbɜː.kə/ us/ˈbɝː.kə/   a burka 波卡，布尔卡（一些穆斯林妇女穿着的覆盖全身只留出眼睛位置的罩袍）（同 burka）          burqa,,
645,,midwifery,/ˌmɪdˈwɪfəri; ˌmɪdˈwaɪfəri/,"n.产科学，助产学；助产术；促成助产术 ，产科学                  来自 midwife, 助产, 接生.      noun [ U ]uk/ˌmɪdˈwɪf.ər.i/ us/ˌmɪdˈwɪf.ɚ.i/   the job of being a midwife (= someone who is trained to help women when they are giving birth)助产工作","n.产科学，助产学；助产术；促成助产术 ，产科学                  来自 midwife, 助产, 接生.      noun [ U ]uk/ˌmɪdˈwɪf.ər.i/ us/ˌmɪdˈwɪf.ɚ.i/   the job of being a midwife (= someone who is trained to help women when they are giving birth)助产工作",,
646,GRE,bray,/breɪ/,"n.驴叫声；喇叭声vt.叫vi.叫；捣碎时态:brayed, braying, brays叫 ，驴叫声 ，喇叭声 ，粗声地说 ，响 ，嘶叫 词性：动词 , 名词                  拟声词, 模仿驴子的叫声.      verb [","n.驴叫声；喇叭声vt.叫vi.叫；捣碎时态:brayed, braying, brays叫 ，驴叫声 ，喇叭声 ，粗声地说 ，响 ，嘶叫 词性：动词 , 名词                  拟声词, 模仿驴子的叫声.      verb [",,
647,,newsreel,/ˈnuːzriːl/,"n.新闻影片新闻短片                  news,新闻,reel","n.新闻影片新闻短片                  news, 新闻, reel, 卷轴.      noun [ C ]uk/ˈnjuːz.riːl/ us/ˈnuːz.riːl/   a short film that consists of news reports, usually one that was made in the past for showing in a cinema（通常指过去在电影院放映的）新闻短片",,
648,,roundtable,,adj.圆桌的，圆台圆桌，圆桌会议,adj.圆桌的，圆台圆桌 ，圆桌会议 ，亚瑟王的骑士们.                                 roundtable,,
649,,dreamily,/ˈdriːmɪli/,adv.梦似地，朦胧地；爱梦想地梦似地 ，朦胧地 ，梦幻地                        adverbuk/ˈdriː.məl.i/ us/ˈdriː.məl.i/,adv.梦似地，朦胧地；爱梦想地梦似地 ，朦胧地 ，梦幻地                        adverbuk/ˈdriː.məl.i/ us/ˈdriː.məl.i/,,
650,,peyote,/peɪˈoʊti/,"n.佩奥特掌（仙人掌的一种）=peyotl.                  来自墨西哥西班牙语 peyote, 来自墨西哥土著语 peyotl, 小仙人掌, 其原义可能为发光的, 耀眼的.      noun [ C ]uk/peɪˈəʊ.ti/ us/peɪˈoʊ.t̬i/ US  a type of cactus (= a desert plant), part of which can be taken as a drug that makes you hallucinate (= see things that do not exist) or the drug itself佩奥特仙人掌；佩奥特碱（取自这种仙人掌的一种致幻药） See also mescaline          peyote","n.佩奥特掌（仙人掌的一种）=peyotl.                  来自墨西哥西班牙语 peyote, 来自墨西哥土著语 peyotl, 小仙人掌, 其原义可能为发光的, 耀眼的.      noun [ C ]uk/peɪˈəʊ.ti/ us/peɪˈoʊ.t̬i/ US  a type of cactus (= a desert plant), part of which can be taken as a drug that makes you hallucinate (= see things that do not exist) or the drug itself佩奥特仙人掌；佩奥特碱（取自这种仙人掌的一种致幻药） See also mescaline          peyote",,
651,,cross-reference,/ˌkrɔːs ˈrefrəns/,"n.互相参照；交叉引用vt.使相互对照vi.相互对照时态:cross-referenced, cross-referencing, cross-references交叉引用 ，前后参照 ，前后对照 词性：动词 , 名词                        noun [ C ]uk/ˌkrɒsˈref.ər.əns/ us/ˌkrɑːsˈref.ɚ.əns/   a note in a book that tells you to look somewhere else in the book for more information about something互见，相互参照          cross-reference","n.互相参照；交叉引用vt.使相互对照vi.相互对照时态:cross-referenced, cross-referencing, cross-references交叉引用 ，前后参照 ，前后对照 词性：动词 , 名词                        noun [ C ]uk/ˌkrɒsˈref.ər.əns/ us/ˌkrɑːsˈref.ɚ.əns/   a note in a book that tells you to look somewhere else in the book for more information about something互见，相互参照          cross-reference",,
652,,scalloped,/ˈskɑləpt/,adj.扇形的；圆齿状的；有圆齿的v.使成扇形,adj.扇形的；圆齿状的；有圆齿的v.使成扇形；捕捞扇贝；用扇贝壳烘烤（scallop的过去分词）原型:scalloped 是 scallop 的过去式和过去分词有圆齿的 ，扇形的 ，用奶油烤的                                 scalloped,,
653,,pressurize,/ˈpreʃəraɪz/,"vt.密封；增压；使……加压，使……压入时态:pressurized, pressurizing, pressurizes增压 ，密封 ，对…施加压力 ，逼迫                  来自 pressure 压力, , -ize, 使. 引申词义催促, 逼近.      verb [","vt.密封；增压；使……加压，使……压入时态:pressurized, pressurizing, pressurizes增压 ，密封 ，对…施加压力 ，逼迫                  来自 pressure 压力, , -ize, 使. 引申词义催促, 逼近.      verb [",,
654,,all-consuming,/ˌɔːl kənˈsuːmɪŋ/,耗费时间（或精力）的全身心投入的                       adjectiveuk/ˌɔːl.kənˈsjuː.mɪŋ/ us/ˌɑːl.kənˈsuː.mɪŋ/   taking almost all of your attention and time耗尽时间（或精力）的；全身心投入的,耗费时间（或精力）的全身心投入的                       adjectiveuk/ˌɔːl.kənˈsjuː.mɪŋ/ us/ˌɑːl.kənˈsuː.mɪŋ/   taking almost all of your attention and time耗尽时间（或精力）的；全身心投入的,,
655,,sinusitis,/ˌsaɪnəˈsaɪtɪs/,n.[口腔] 窦炎窦炎,n.[口腔] 窦炎窦炎,,
656,,autonomic,/ˌɔːtəˈnɑːmɪk/,adj.自律的；自治的自律的 ，自主的                                 autonomic,adj.自律的；自治的自律的 ，自主的                                 autonomic,,
657,,homeworld,,[电影]家园                                homeworld,[电影]家园                                homeworld,,
658,GRE,intermingle,/ˌɪntərˈmɪŋɡ(ə)l/,"vt.使混合；使搀和vi.混合；掺杂时态:intermingled, intermingling, intermingles混合 ，搀和 ，交织","vt.使混合；使搀和vi.混合；掺杂时态:intermingled, intermingling, intermingles混合 ，搀和 ，交织",,
659,,hunter-gatherer,/ˌhʌntər ˈɡæðərər/,"n.采集狩猎的人捕猎者-采集者 词性：名词 , 形容词                        noun [ C ]uk/ˌhʌn.təˈɡæð.ər.ər/ us/ˌhʌn.t̬ɚˈɡæð.ɚ.ɚ/   a member of a society that lives by hunting and collecting wild food, rather than by farming采猎者，狩猎采集者（指靠野生动植物为生的部族成员）          hunter-gatherer","n.采集狩猎的人捕猎者-采集者 词性：名词 , 形容词                        noun [ C ]uk/ˌhʌn.təˈɡæð.ər.ər/ us/ˌhʌn.t̬ɚˈɡæð.ɚ.ɚ/   a member of a society that lives by hunting and collecting wild food, rather than by farming采猎者，狩猎采集者（指靠野生动植物为生的部族成员）          hunter-gatherer",,
660,,shag,/ʃæɡ/,n.粗毛；粗烟丝；蓬乱一团adj.有粗毛的,"n.粗毛；粗烟丝；蓬乱一团adj.有粗毛的；蓬乱的vt.使杂乱；使蓬松vi.蓬松时态:shagged, shagging, shags粗烟丝 ，粗毛 ，性交 ，与...进行性交 ，使蓬松杂乱 ，长绒的 ，鹭鸶 词性：名词 , 动词",,
661,,Viennese,"/,viə'ni:z/",n.维也纳人adj.维也纳的；维也纳人的；维也纳式的                                Viennese,n.维也纳人adj.维也纳的；维也纳人的；维也纳式的                                Viennese,,
662,,splotch,/splɑːtʃ/,"n.污点；斑点vt.使…有斑点时态:splotched, splotching, splotches污点 ，使 ... 有斑点 词性：名词 , 动词                        noun [","n.污点；斑点vt.使…有斑点时态:splotched, splotching, splotches污点 ，使 ... 有斑点 词性：名词 , 动词                        noun [",,
663,考研,fore,/fɔːr/,n.前部；船头prep.在前adj.以前的；在前部的adv.在前面,"n.前部；船头prep.在前adj.以前的；在前部的adv.在前面；在船头int.（打高尔夫球者的叫声）让开！船头 ，前头 ，在前的 词性：名词 , 形容词 , 副词",,
664,,trophic,/ˈtroʊfɪk/,"adj.营养的；有关营养的与激素及其作用有关的 ，表示“和某种营养有关的”                  来自希腊语 trophe, 食物, 营养, 词源同 atrophy, hypertrophy.","adj.营养的；有关营养的与激素及其作用有关的 ，表示“和某种营养有关的”                  来自希腊语 trophe, 食物, 营养, 词源同 atrophy, hypertrophy.",,
665,,triangulate,/traɪˈæŋɡjəˈlɪt/,adj.由三角形组成的；有三角斑纹的vt.把…分成三角形；使…成三角形,"adj.由三角形组成的；有三角斑纹的vt.把…分成三角形；使…成三角形；对…作三角测量时态:triangulated, triangulating, triangulates分成三角形 ，有三角花样的 ，成三角形 ，作三角测量 ，三角的 ，由三角形而成的",,
666,,judiciously,/dʒuˈdɪʃəsli/,adv.明智而审慎地；明断地明智而审慎地 ，有见地地,adv.明智而审慎地；明断地明智而审慎地 ，有见地地,,
667,,year-over-year,,[网络]年度同期成长率；基；增率                                year-over-year,[网络]年度同期成长率；基；增率                                year-over-year,,
668,,regimental,/ˌredʒɪˈment(ə)l/,n.团；军服adj.团的团的 ，团队的                                 regimental,n.团；军服adj.团的团的 ，团队的                                 regimental,,
669,GRE,superlative,/suːˈpɜːrlətɪv/,n.最高级；最好的人；最高程度,"n.最高级；最好的人；最高程度；夸大话adj.最高的；最高级的；过度的过度的 ，极致 ，高超的 ，完璧 ，最上的 ，最高级的言辞 词性：名词 , 形容词                  →记1: superlative→super(=byond)+lat(=fer=to carry)+ive→carrying beyond→最高的 super-, 在上, 上方, -lat, 携带, 承载, 词源同 relate, translate. 用于语法格指形容词最高级形式.最高的n.最高级(supe在...上面+lat+ive→带到上面→最高的)[lat=bring,out,表示""""拿出,带出""""]      noun [ C ]uk/suːˈpɜː.lə.tɪv/ us/səˈpɝː.lə.t̬ɪv/ specialized",,
670,,tactically,/ˈtæktɪkli/,adv.战术性地；策略高明地策略上 ，战术上地                                 tactically,adv.战术性地；策略高明地策略上 ，战术上地                                 tactically,,
671,,secularization,/ˌsekjələrəˈzeɪʃn/,n.世俗化；还俗；把教育与宗教分离世俗化 ，还俗 ，把教育从宗教内分离,n.世俗化；还俗；把教育与宗教分离世俗化 ，还俗 ，把教育从宗教内分离,,
672,,hyperspace,/ˈhaɪpərspeɪs/,"n.超空间；多维空间超空间 ，多维空间                  hyper-, 超过的, 超级的, space, 空间. 比喻用法, 用于指三维之外的空间.               hyperspace","n.超空间；多维空间超空间 ，多维空间                  hyper-, 超过的, 超级的, space, 空间. 比喻用法, 用于指三维之外的空间.               hyperspace",,
673,,upholstered,/ʌpˈhoʊlstərd/,adj.装上软垫的；经过布置的原型:upholstered 是 upholster 的过去式和过去分词经过布置的 ，动词upholster的过去式和过去分词.                                 upholstered,adj.装上软垫的；经过布置的原型:upholstered 是 upholster 的过去式和过去分词经过布置的 ，动词upholster的过去式和过去分词.                                 upholstered,,
674,,joiner,/ˈdʒɔɪnər/,"n.接合者；工匠木匠 ，社团活跃分子                  来自 join, 连接, 接合.      noun [ C ]uk/ˈdʒɔɪ.nər/ us/ˈdʒɔɪ.nɚ/  joiner noun [","n.接合者；工匠木匠 ，社团活跃分子                  来自 join, 连接, 接合.      noun [ C ]uk/ˈdʒɔɪ.nər/ us/ˈdʒɔɪ.nɚ/  joiner noun [",,
675,,undamaged,/ʌnˈdæmɪdʒd/,adj.未毁坏的，未损坏的未受损伤的 ，没有破损的                                 undamaged,adj.未毁坏的，未损坏的未受损伤的 ，没有破损的                                 undamaged,,
676,,metastasize,/məˈtæstəˌsaɪz/,"vi.转移；迁徒时态:metastasized, metastasizing, metastasizes迁徙                        verb [","vi.转移；迁徒时态:metastasized, metastasizing, metastasizes迁徙                        verb [",,
677,,challenged,/ˈtʃælɪndʒd/,"adj.受到挑战的原型:challenged 是 challenge 的过去式和过去分词缺少…的 ，残障的 ，动词challenge的过去式和过去分词.                  来自 challenge, 委婉语.      adjectiveuk/ˈtʃæl.ɪndʒd/ us/ˈtʃæl.əndʒd/   having a physical or mental condition that makes ordinary activities more difficult than they are for other people（生理或精神状况）有障碍的          challenged","adj.受到挑战的原型:challenged 是 challenge 的过去式和过去分词缺少…的 ，残障的 ，动词challenge的过去式和过去分词.                  来自 challenge, 委婉语.      adjectiveuk/ˈtʃæl.ɪndʒd/ us/ˈtʃæl.əndʒd/   having a physical or mental condition that makes ordinary activities more difficult than they are for other people（生理或精神状况）有障碍的          challenged",,
678,,casein,/ˈkeɪsiːɪn/,n.[生化] 酪蛋白；干酪素酪蛋白 ，干酪素                                 casein,n.[生化] 酪蛋白；干酪素酪蛋白 ，干酪素                                 casein,,
679,GRE,acrimony,/ˈækrɪmoʊni/,n.辛辣；尖刻；严厉,n.辛辣；尖刻；严厉,,
680,GRE、TOEFL,muggy,/ˈmʌɡi/,adj.闷热的；潮湿的闷热的,adj.闷热的；潮湿的闷热的,,
681,,falsification,/ˌfɔːlsɪfɪˈkeɪʃn/,n.伪造；歪曲；[审计] 篡改,"n.伪造；歪曲；[审计] 篡改；证明是假伪造 ，歪曲 ，编造                  伪造;曲解(falsify+ic+ation)[fall,fail,fault=err,deceive,表示""""犯错误,欺骗""""] 篡改(fals错,假)[-ation表名词""""行为,过程,结果""""]",,
682,初中、高中、四级、考研,soldier,/ˈsoʊldʒər/,n.军人；[昆] 兵蚁；懒汉,"n.军人；[昆] 兵蚁；懒汉；一片烤面包vi.当兵；磨洋工；坚持干；假称害病时态:soldiered, soldiering, soldiers士兵 ，军人 ，当兵 ，坚持做 词性：名词 , 动词",,
683,,partitioning,/pɑrˈtɪʃ(ə)n/,n.分割；分区v.把…分成部分；隔开（partition的ing形式）原型:partitioning 是 partition 的现在分词划分 ，分块 ，动词partition的现在分词形式.                                 partitioning,n.分割；分区v.把…分成部分；隔开（partition的ing形式）原型:partitioning 是 partition 的现在分词划分 ，分块 ，动词partition的现在分词形式.                                 partitioning,,
684,,deluded,/dɪˈluːdɪd/,v.欺骗；使失望（delude的过去分词）adj.轻信的；受蒙骗的原型:deluded 是 delude 的过去式和过去分词欺骗 ，迷惑 ，蛊惑                        adjectiveuk/dɪˈluː.dɪd/ us/dɪˈluː.dɪd/   believing things that are not real or true受骗的，上当的,v.欺骗；使失望（delude的过去分词）adj.轻信的；受蒙骗的原型:deluded 是 delude 的过去式和过去分词欺骗 ，迷惑 ，蛊惑                        adjectiveuk/dɪˈluː.dɪd/ us/dɪˈluː.dɪd/   believing things that are not real or true受骗的，上当的,,
685,,politicking,/ˈpɑːlətɪkɪŋ/,"n.政治活动（尤指竞选和拉选票的活动）原型:politicking 是 politick 的现在分词政治活动 ，拉拢活动                  来自 politic, 从政, 搞政治. 插入字母 k, 比较 panic, panicky.      noun [ U ]uk/ˈpɒl.ə.tɪ.kɪŋ/ us/ˈpɑː.lə.tɪk.ɪŋ/ mainly disapproving  the activity of trying to persuade or even force others to vote for a particular political party or candidate拉选票          politicking","n.政治活动（尤指竞选和拉选票的活动）原型:politicking 是 politick 的现在分词政治活动 ，拉拢活动                  来自 politic, 从政, 搞政治. 插入字母 k, 比较 panic, panicky.      noun [ U ]uk/ˈpɒl.ə.tɪ.kɪŋ/ us/ˈpɑː.lə.tɪk.ɪŋ/ mainly disapproving  the activity of trying to persuade or even force others to vote for a particular political party or candidate拉选票          politicking",,
686,,nine-year,,[网络]九年                                nine-year,[网络]九年                                nine-year,,
687,,blotter,/ˈblɑːtər/,"n.记事簿，[会计] 流水帐；吸墨纸吸墨纸 ，临时记事簿                        noun [ C ]uk/ˈblɒt.ər/ us/ˈblɑː.t̬ɚ/   a large piece of blotting paper with a stiff back that is used to absorb ink, and is often put on the top of a desk to protect it when writing吸墨纸板          blotter","n.记事簿，[会计] 流水帐；吸墨纸吸墨纸 ，临时记事簿                        noun [ C ]uk/ˈblɒt.ər/ us/ˈblɑː.t̬ɚ/   a large piece of blotting paper with a stiff back that is used to absorb ink, and is often put on the top of a desk to protect it when writing吸墨纸板          blotter",,
688,GRE,chrysanthemum,/krɪˈzænθəməm; krɪˈsænθəməm/,n.菊花菊花,n.菊花菊花,,
689,,chino,/'tʃi:nəu/,n.斜纹棉布裤；丝光斜纹棉布adj.用斜纹棉布做成的用斜纹棉布做成的                                 chino,n.斜纹棉布裤；丝光斜纹棉布adj.用斜纹棉布做成的用斜纹棉布做成的                                 chino,,
690,,overexpression,,n.超表达超表达                                 overexpression,n.超表达超表达                                 overexpression,,
